x,y,z,E11,E12,E13,E22,E23,E33,EmaxPrincipal,S33,SmaxPrincipal,Smises,U1,U2,U3,instance,d_ads,d_abs,d_ats,d_fss,E_ads,E_abs,E_ats
0.295,0.0,0.0025,-3.2959428608592134e-06,5.5703850421195966e-08,-2.165146781862859e-07,-6.8222570916987024e-06,-1.8493971909450124e-09,5.4495822041644715e-06,5.450922344607534e-06,42.353694915771484,62.24230194091797,162150.1875,-1.9862734461639775e-06,-1.705558361209114e-08,1.950085243151989e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0075,-3.2886605367821176e-06,4.948491749701134e-08,-6.487474593086517e-07,-6.433569524233462e-06,-5.701270566760286e-09,5.237440745986532e-06,5.2497648539429065e-06,76.71370697021484,259.4029846191406,155178.5,-1.8732054059000802e-06,-1.608387023566138e-08,1.952756974787917e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0125,-3.2841796837601578e-06,4.334109249271023e-08,-1.0783597872432438e-06,-6.051034688425716e-06,-9.199680128801901e-09,5.035046342527494e-06,5.069849066785537e-06,269.2236022949219,784.9984130859375,148707.609375,-1.7619112213651533e-06,-1.5127538333103985e-08,1.9553248421289027e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0175,-3.2747816476330627e-06,3.736071008120234e-08,-1.5060254554555286e-06,-5.674592102877796e-06,-1.3248487640282747e-08,4.830777925235452e-06,4.900146450381726e-06,381.2136535644531,1409.1451416015625,142571.515625,-1.6523797512491e-06,-1.4186439578622867e-08,1.9577912098611705e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0225,-3.2559569262957666e-06,3.2296380680918446e-08,-7.088252914400073e-06,-5.348826107365312e-06,-6.028297860893872e-08,4.708765118266456e-06,6.057548944227165e-06,604.96484375,5600.72119140625,40937.578125,-1.5574843246213277e-06,-1.3372028817570936e-08,1.960175904969219e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0275,-3.220633743694634e-06,2.8506933702487913e-08,-7.516322966694133e-06,-5.073612555861473e-06,-6.625750614830395e-08,4.562009053188376e-06,6.080625098547898e-06,769.1035766601562,6393.8798828125,40706.94921875,-1.4771994756301865e-06,-1.2683997852036555e-08,1.962493479368277e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0325,-3.1771410249348264e-06,2.4676001686430027e-08,-7.949503014970105e-06,-4.804348918696633e-06,-6.733929325264398e-08,4.416927822603611e-06,6.116929853305919e-06,956.2719116210938,7252.86474609375,40584.65234375,-1.398631980009668e-06,-1.2010842986853731e-08,1.964738294191193e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0375,-3.1216006846079836e-06,2.1455806020753698e-08,-8.394089491048362e-06,-4.5410656639433e-06,-7.43042321005305e-08,4.263536084181396e-06,6.161296369100455e-06,1102.9735107421875,8132.01611328125,40553.12109375,-1.3218063941167202e-06,-1.13526379408313e-08,1.9669081666506827e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0425,-3.052440661122091e-06,1.8217386710261962e-08,-8.83848679222865e-06,-4.283853286324302e-06,-7.434939419681541e-08,4.107096174266189e-06,6.214680070115719e-06,1257.8270263671875,9064.0107421875,40603.34375,-1.2467380656744353e-06,-1.0709609199466286e-08,1.969000732060522e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0475,-2.9691368581552524e-06,1.5697503741307628e-08,-9.287989996664692e-06,-4.032676315546269e-06,-8.278482965806688e-08,3.941268460039282e-06,6.2745853028900456e-06,1372.3826904296875,10014.626953125,40730.58984375,-1.1734316558431601e-06,-1.0081669721273556e-08,1.971012716239784e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0525,-2.8684221433650237e-06,1.3153156785961073e-08,-9.731941645441111e-06,-3.787554533118964e-06,-8.100992943127494e-08,3.7689480905100936e-06,6.340348136291141e-06,1483.9112548828125,11007.9560546875,40915.14453125,-1.1018819350283593e-06,-9.468868356066196e-09,1.972940117411781e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0575,-2.7521834908839082e-06,1.142037753254499e-08,-1.017297381622484e-05,-3.5483751616993686e-06,-9.162324232647734e-08,3.5866164580511395e-06,6.410517016774975e-06,1556.500732421875,12015.74609375,41156.90625,-1.0320694627807825e-06,-8.87092177492832e-09,1.9747787519008853e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0625,-2.616456413306878e-06,9.62432356033105e-09,-1.0603036571410485e-05,-3.3150722629216034e-06,-8.692686037647945e-08,3.3957198866119143e-06,6.484272944362601e-06,1619.169189453125,13058.623046875,41434.921875,-9.639654763304861e-07,-8.287668329387543e-09,1.976524254132528e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0675,-2.4644598397571826e-06,8.721280586598823e-09,-1.1021525097021367e-05,-3.0874546155246207e-06,-1.0079536849616488e-07,3.1944907732395222e-06,6.5599383560766e-06,1644.6688232421875,14109.6669921875,41746.91796875,-8.975247851594759e-07,-7.718623962205129e-09,1.9781717128353193e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0725,-2.2924848508409923e-06,7.683651936929436e-09,-1.1423421710787807e-05,-2.8653585104621015e-06,-9.160541480923712e-08,2.9838729460607283e-06,6.637420028710039e-06,1657.2899169921875,15189.341796875,42077.09375,-8.326924785251322e-07,-7.163386328556953e-09,1.97971621673787e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0775,-2.1040734736743616e-06,7.61095719781224e-09,-1.1805313079094049e-05,-2.648516328918049e-06,-1.103756517295551e-07,2.7628616408037487e-06,6.714240043947939e-06,1634.82861328125,16269.966796875,42417.75390625,-7.693973884670413e-07,-6.621282633290093e-09,1.9811526726698503e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0825,-1.8966419474963914e-06,7.300474447191618e-09,-1.2164260624558665e-05,-2.4366581783397123e-06,-9.441965431733479e-08,2.5326762624899857e-06,6.790988209104398e-06,1599.3963623046875,17371.3359375,42759.1015625,-7.075577173054626e-07,-6.0916378608055766e-09,1.982476533157751e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0875,-1.6733540633140365e-06,8.021182829054396e-09,-1.249623983312631e-05,-2.2294514110399177e-06,-1.2059605580816424e-07,2.2926158180780476e-06,6.8651615947601385e-06,1533.1387939453125,18468.91796875,43092.3359375,-6.470761491073063e-07,-5.573622008370194e-09,1.9836827050312422e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0925,-1.4327050621432136e-06,8.361728198735818e-09,-1.2797355338989291e-05,-2.026492211371078e-06,-9.453724914010309e-08,2.0436452814465156e-06,6.936209501873236e-06,1452.0439453125,19573.08203125,43404.15234375,-5.878437718820351e-07,-5.0662256612099554e-09,1.9847666408168152e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.0975,-1.1786736422436661e-06,9.811148338201292e-09,-1.306562808167655e-05,-1.8274276953889057e-06,-1.3189679748393246e-07,1.787263272490236e-06,7.003651262493804e-06,1352.4716796875,20672.869140625,43695.5390625,-5.297375764712342e-07,-4.56856552588647e-09,1.9857241568388417e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.105,-9.441113775210397e-07,1.309345698530251e-08,-5.4847846513439436e-06,-1.399584334649262e-06,-9.454960547827795e-08,1.3197318367019761e-06,3.1550250696454896e-06,1157.8436279296875,18151.85546875,49804.609375,-4.0514427723792323e-07,-6.99791735669919e-09,1.9867249648086727e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.115,-7.269240427376644e-07,-8.556245156832176e-10,-5.845711257279618e-06,-7.465201292689017e-07,-1.0065896560718102e-07,8.366151860172977e-07,3.080855549342232e-06,866.5234375,21647.1171875,49093.75390625,-2.1506352254618832e-07,-3.732599562766836e-09,1.987802897929214e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.125,-4.851715402764967e-07,-1.373759683787057e-08,-6.090937404223951e-06,-1.0196784216986998e-07,-1.0488912494110991e-07,3.415005096485402e-07,3.0019486985111143e-06,507.9237976074219,25142.3203125,49297.609375,-2.74784515141846e-08,-5.098394484370772e-10,1.9883917047991417e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.135,-2.2674794308841228e-07,-2.5830832584006203e-08,-6.215945631993236e-06,5.373162252908514e-07,-1.0695622876255584e-07,-1.6069201080881612e-07,2.9147804525564425e-06,130.5217742919922,28607.7421875,50312.171875,1.5855724200264376e-07,2.686581623834172e-09,1.9884819266735576e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.145,4.388815355582665e-08,-3.748801091774112e-08,-6.221897820068989e-06,1.1746657264666283e-06,-1.0707383069075149e-07,-6.70142469516577e-07,2.8185254450363573e-06,-281.4477844238281,32021.662109375,52082.47265625,3.4401230664116156e-07,5.873332042938273e-09,1.988066105695907e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.155,3.1970193958841264e-07,-4.8972143673609025e-08,-6.104201929701958e-06,1.8134671790903667e-06,-1.04972400549741e-07,-1.183062522613909e-06,2.7117409899801714e-06,-691.396240234375,35372.21484375,54535.73046875,5.298750807014585e-07,9.067344208801842e-09,1.98713914869586e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.165,5.95778658407653e-07,-6.06371557410057e-08,-5.864643753739074e-06,2.4571772883064114e-06,-1.0088445634437448e-07,-1.6991486972983694e-06,2.5972360617743107e-06,-1108.9852294921875,38672.94921875,57682.44140625,7.171507832026691e-07,1.2285902073472244e-08,1.9856977814924903e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.175,8.658579417897272e-07,-7.274729085793297e-08,-5.499463895830559e-06,3.1092913559405133e-06,-9.451822080563943e-08,-2.2158283172757365e-06,3.1098845738597447e-06,-1512.473388671875,47800.23828125,61514.58203125,9.06859099814028e-07,1.5546481435535497e-08,1.983740003197454e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.185,1.1243718063269625e-06,-8.565582021446971e-08,-5.00864598507178e-06,3.773366188397631e-06,-8.614482993607453e-08,-2.731925860643969e-06,3.774060132855084e-06,-1900.003173828125,58341.1171875,66078.609375,1.1000355470969225e-06,1.886686717966768e-08,1.9812659957096912e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.195,1.3652036159328418e-06,-9.965025071778655e-08,-4.390552930999547e-06,4.452997018233873e-06,-7.540442226172672e-08,-3.2455861855851253e-06,4.453801466297591e-06,-2261.580322265625,69029.5078125,71422.71875,1.2977292271898477e-06,2.226503603708352e-08,1.978276668523904e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.205,1.5818884548934875e-06,-1.1509342812132672e-07,-3.641667262854753e-06,5.15183683091891e-06,-6.265378971193059e-08,-3.7544382394116838e-06,5.152764515514718e-06,-2580.050537109375,79894.4296875,77595.96875,1.5010041352070402e-06,2.575924895609205e-08,1.974776569113601e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.215,1.7678938775134156e-06,-1.3231483819708956e-07,-2.764443934211158e-06,5.8735768106998876e-06,-4.7407443304336994e-08,-4.256896772858454e-06,5.8746427384903654e-06,-2854.24267578125,90956.6015625,84678.9765625,1.71093756762275e-06,2.9367967613325163e-08,1.9707704268512316e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.225,1.9153776520397514e-06,-1.5170354572546785e-07,-1.7499534123999183e-06,6.621957254537847e-06,-3.0190999922297124e-08,-4.748826086142799e-06,6.62317961541703e-06,-3045.5615234375,102250.9609375,92705.3828125,1.9286201222712407e-06,3.310989171723122e-08,1.9662673366838135e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.295,0.0,0.235,2.017492306549684e-06,-1.7364631332839053e-07,-6.094351761021244e-07,7.4007448347401805e-06,-1.0308256470636934e-08,-5.229102953308029e-06,7.40214500183356e-06,-3164.68212890625,113791.390625,101769.359375,2.1551488771365257e-06,3.700386486116258e-08,1.961278212547768e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0025,-3.1212073281494668e-06,5.473550146462003e-08,-2.1942625494375534e-07,-6.711783953505801e-06,-1.8190949857554983e-09,5.294630227581365e-06,5.296060407999903e-06,-1.901874303817749,19.32305335998535,158161.3125,-2.018361783484579e-06,-1.6779404532485387e-08,1.9270642951596528e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0075,-3.1079489417606965e-06,4.9062688134426935e-08,-6.55010296668479e-07,-6.3350057644129265e-06,-5.572364347727898e-09,5.087891622679308e-06,5.1009592425543815e-06,103.36975860595703,297.0727844238281,151341.6875,-1.9051908566325437e-06,-1.5837464673040813e-08,1.9296598111395724e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0125,-3.0921908091841033e-06,4.345544368788978e-08,-1.0812533446369343e-06,-5.964186584606068e-06,-8.939846196653889e-09,4.881760560238035e-06,4.918250851915218e-06,168.31849670410156,709.0963134765625,144861.109375,-1.7937954908120446e-06,-1.491042311840829e-08,1.932152190420311e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0175,-3.076254643019638e-06,3.8033537208548296e-08,-1.4998131518950686e-06,-5.599198630079627e-06,-1.2791375958443041e-08,4.682795406552032e-06,4.7546150199195836e-06,365.5987548828125,1429.844970703125,138842.609375,-1.6841372598719317e-06,-1.3997957459821464e-08,1.934543251991272e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0225,-3.0428468562604394e-06,3.348196386809832e-08,-7.0331725510186516e-06,-5.282869096845388e-06,-5.795240909378663e-08,4.543362138065277e-06,5.92278411204461e-06,483.5053405761719,5592.734375,40004.12109375,-1.5889794440226979e-06,-1.3207136717596768e-08,1.9368493667570874e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0275,-2.9942873425170546e-06,3.020585737090187e-08,-7.438532520609442e-06,-5.015019269194454e-06,-6.359267246125455e-08,4.394254574435763e-06,5.942288680671481e-06,654.1488647460938,6387.8798828125,39736.22265625,-1.508275090600364e-06,-1.2537515914345931e-08,1.9390836314414628e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0325,-2.937105591627187e-06,2.681049871000596e-08,-7.851557711546775e-06,-4.75265869681607e-06,-6.443548983270375e-08,4.239187546772882e-06,5.969663106952794e-06,790.5156860351562,7199.96923828125,39555.6953125,-1.4292041896624141e-06,-1.1881615691322622e-08,1.9412420442677103e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0375,-2.8710999231407186e-06,2.4002073217843645e-08,-8.26373798190616e-06,-4.49574827143806e-06,-7.095698606462975e-08,4.084395641257288e-06,6.007434421917424e-06,943.658203125,8066.32177734375,39464.84765625,-1.3517708339350065e-06,-1.1239344566149612e-08,1.9433227862464264e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0425,-2.7944406610913575e-06,2.1075964085071064e-08,-8.680279279360548e-06,-4.244323918101145e-06,-7.073604280094514e-08,3.922397354472196e-06,6.051892341929488e-06,1061.3011474609375,8948.630859375,39452.9140625,-1.275973431802413e-06,-1.0610786915776771e-08,1.9453244021860883e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0475,-2.7050286917074118e-06,1.8842671423158208e-08,-9.091865649679676e-06,-3.998302418040112e-06,-7.862709594519401e-08,3.7570825952570885e-06,6.103385203459766e-06,1184.0919189453125,9874.42578125,39508.31640625,-1.2018033430649666e-06,-9.99573579463231e-09,1.9472441636025906e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0525,-2.603495659059263e-06,1.6461816798596374e-08,-9.502279681328218e-06,-3.7576662634819513e-06,-7.660894851824196e-08,3.583742000046186e-06,6.159816621220671e-06,1271.5869140625,10812.9404296875,39627.8515625,-1.1292422641417943e-06,-9.394147681973664e-09,1.9490791601128876e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0575,-2.486656512701302e-06,1.4877385545730704e-08,-9.903499631036539e-06,-3.5222760743636172e-06,-8.65777565195458e-08,3.40458996106463e-06,6.220784143806668e-06,1355.9144287109375,11786.6123046875,39794.6796875,-1.0582643881207332e-06,-8.80567352368189e-09,1.950826117536053e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0625,-2.3567383777844952e-06,1.3082365413197294e-08,-1.0296759683114942e-05,-3.29204749505152e-06,-8.172060717015484e-08,3.216879576939391e-06,6.284464234340703e-06,1405.771728515625,12767.556640625,40006.11328125,-9.888320846584975e-07,-8.230105486006778e-09,1.9524813978932798e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0675,-2.210368847954669e-06,1.2186140985193106e-08,-1.0676340934878681e-05,-3.066783847316401e-06,-9.482985774411645e-08,3.022000328201102e-06,6.3508027778880205e-06,1447.737548828125,13777.0078125,40247.3984375,-9.208994242726476e-07,-7.666947965390136e-09,1.95404099940788e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0725,-2.0504658095887862e-06,1.0981033859991385e-08,-1.104083548852941e-05,-2.846323241101345e-06,-8.563568343333827e-08,2.818274424498668e-06,6.417405529646203e-06,1456.43505859375,14786.9306640625,40511.71875,-8.544077445549192e-07,-7.115797284740211e-09,1.955500920303166e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0775,-1.8743031660051201e-06,1.0778768100294656e-08,-1.1386649930500425e-05,-2.630411245263531e-06,-1.0349539536491648e-07,2.607061560411239e-06,6.484991899924353e-06,1455.6610107421875,15818.759765625,40789.98828125,-7.892896860539622e-07,-6.5760188405761255e-09,1.9568571588024497e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0825,-1.6847305914780009e-06,1.0132212402425012e-08,-1.1710901162587106e-05,-2.418793656033813e-06,-8.778737026204908e-08,2.3870798031566665e-06,6.55063286103541e-06,1423.89990234375,16844.869140625,41071.42578125,-7.254649858623452e-07,-6.046976253060166e-09,1.958105349331163e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0875,-1.480087348681991e-06,1.0595067934104918e-08,-1.2010349564661738e-05,-2.2111760245024925e-06,-1.1283488277058495e-07,2.1598796138277976e-06,6.6150696511613205e-06,1382.054931640625,17883.169921875,41349.16015625,-6.628437176914304e-07,-5.52793277819319e-09,1.9592420358094387e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0925,-1.263373633264564e-06,1.0444174414203644e-08,-1.2283096111787017e-05,-2.0071854578418424e-06,-8.741358925590248e-08,1.9251244793849764e-06,6.676135399175109e-06,1316.0672607421875,18912.8203125,41615.69921875,-6.0132447288197e-07,-5.017958493169772e-09,1.9602632164605893e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.0975,-1.0329363249184098e-06,1.1508399566650951e-08,-1.2524687008408364e-05,-1.8065195490635233e-06,-1.23310869071247e-07,1.6830609865792212e-06,6.733268492098432e-06,1236.3680419921875,19941.26171875,41859.79296875,-5.407958951764158e-07,-4.516295337708698e-09,1.9611650714068674e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.105,-8.247253049376013e-07,1.6020168303043647e-08,-5.249121386441402e-06,-1.3849613651473192e-06,-8.77145680533431e-08,1.2438882777132676e-06,3.0309697649499867e-06,1083.9405517578125,17631.529296875,47595.53125,-4.139901932376233e-07,-6.924802509189476e-09,1.9621053070295602e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.115,-6.305450028776249e-07,2.227442008617686e-09,-5.585166491073323e-06,-7.457755941686628e-07,-9.325982119889886e-08,7.82006281951908e-07,2.9566215289378306e-06,820.17138671875,20956.0625,46824.25,-2.2185255943441007e-07,-3.728876762920663e-09,1.9631181203294545e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.125,-4.1523091454109817e-07,-1.0603399047681705e-08,-5.8116388572670985e-06,-1.1408543798552273e-07,-9.701842884624057e-08,3.105342045728321e-07,2.876402959373081e-06,511.34222412109375,24269.9765625,46974.0859375,-3.198213960331486e-08,-5.704274830264922e-10,1.963664180948399e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.135,-1.828264117875733e-07,-2.275885435665259e-08,-5.927264737692894e-06,5.130668228048307e-07,-9.888259455692605e-08,-1.7043409172856627e-07,2.7873281851498177e-06,147.6117401123047,27534.900390625,47963.38671875,1.5650770990305318e-07,2.5653346114040687e-09,1.9637338482425548e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.145,5.978787243066108e-08,-3.4497791290277746e-08,-5.927810434513958e-06,1.13871112716879e-06,-9.889543406416124e-08,-6.569152333213424e-07,2.687181904548197e-06,-232.70265197753906,30731.759765625,49701.99609375,3.4452904174031573e-07,5.6935589576312395e-09,1.9633198462543078e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.155,3.082392652231647e-07,-4.611976933688311e-08,-5.813905318063917e-06,1.7659530158198322e-06,-9.692571012465123e-08,-1.1487071560623008e-06,2.5767726583580952e-06,-639.2387084960938,33856.53125,52157.8203125,5.330131216396694e-07,8.829772468743613e-09,1.9624167180154473e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.165,5.562132514569385e-07,-5.787734025375357e-08,-5.581806362897623e-06,2.3979448542377213e-06,-9.308129733653914e-08,-1.6426748743469943e-06,2.4565110834373627e-06,-1043.2618408203125,36912.73046875,55287.37890625,7.229089646898501e-07,1.1989738979423237e-08,1.9610206436482258e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.175,7.987656545083155e-07,-7.00782791795973e-08,-5.231931027083192e-06,3.037897840840742e-06,-8.71726157924968e-08,-2.138036734322668e-06,3.0384494493773673e-06,-1447.81005859375,46483.15234375,59109.78515625,9.151804647444806e-07,1.518951187051698e-08,1.9591299860621803e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.185,1.0299548875991604e-06,-8.298277975882229e-08,-4.762048774864525e-06,3.6890610317641404e-06,-7.938641743976405e-08,-2.6324107693653787e-06,3.68970972886018e-06,-1834.1788330078125,56704.453125,63640.21484375,1.110805214921129e-06,1.8445337701678e-08,1.9567445633583702e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.195,1.2440779073585873e-06,-9.690774760429122e-08,-4.170485681243008e-06,4.354727479949361e-06,-6.94445745352823e-08,-3.124134082099772e-06,4.355482815299183e-06,-2195.034423828125,67061.109375,68918.234375,1.3107737686368637e-06,2.1773685077164373e-08,1.953866012627259e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.205,1.4351254549183068e-06,-1.1213694506295724e-07,-3.458183073234977e-06,5.038226390752243e-06,-5.7643767092940834e-08,-3.6111980534769827e-06,5.039099050918594e-06,-2519.045166015625,77576.6640625,75000.765625,1.516086967967567e-06,2.5191196684204442e-08,1.9504981537465937e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.215,1.596363290445879e-06,-1.290041922175078e-07,-2.619533461256651e-06,5.742920166085241e-06,-4.3576960706559476e-08,-4.090743459528312e-06,5.743923338741297e-06,-2785.277099609375,88276.7265625,81921.890625,1.7277567394557991e-06,2.8714680411212612e-08,1.946646807482466e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.225,1.721427679512999e-06,-1.4783016411001881e-07,-1.6616423863524687e-06,6.472189852502197e-06,-2.7716721362480712e-08,-4.560837169265142e-06,6.473339453805238e-06,-2987.152099609375,99181.328125,89757.4765625,1.9468018308543833e-06,3.236105428072733e-08,1.942320704984013e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.305,0.0,0.235,1.8025230019702576e-06,-1.689754611788885e-07,-5.715296538255643e-07,7.229434231703635e-06,-9.458209326851374e-09,-5.017365310777677e-06,7.230749361042399e-06,-3089.638671875,110318.875,98531.5703125,2.1742464468843536e-06,3.6147294935062746e-08,1.9375313058844768e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.315,0.0,0.0025,-2.9439490845106775e-06,5.392740121124007e-08,-2.2055304782497842e-07,-6.603087058465462e-06,-1.7718139178057868e-09,5.141678684594808e-06,5.14318253408419e-06,31.001405715942383,53.318485260009766,154239.046875,-2.0486900211835746e-06,-1.6507661015907615e-08,1.9040146071347408e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.315,0.0,0.0075,-2.925122089436627e-06,4.8676817243631376e-08,-6.555153504450573e-07,-6.237249635887565e-06,-5.4162399010238005e-09,4.934935986966593e-06,4.9485806812299415e-06,43.25450897216797,245.51002502441406,147486.140625,-1.9353585685166763e-06,-1.5593075275432966e-08,1.906533543660771e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.315,0.0,0.0125,-2.9068648927932372e-06,4.350562576860284e-08,-1.0780944421640015e-06,-5.877172043255996e-06,-8.64662208499567e-09,4.7353855734399986e-06,4.773223281517858e-06,176.98533630371094,737.7244262695312,141168.71875,-1.8237931271869456e-06,-1.4692885130784816e-08,1.9089509805780835e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.315,0.0,0.0175,-2.883918796214857e-06,3.850268726068862e-08,-1.487958911638998e-06,-5.522666015167488e-06,-1.2317199704625637e-08,4.534228992270073e-06,4.608114522852702e-06,243.91395568847656,1338.7645263671875,135154.828125,-1.7139404917543288e-06,-1.3806625176471243e-08,1.9112681911792606e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.315,0.0,0.0225,-2.8445347197703086e-06,3.43568764549218e-08,-6.956513516342966e-06,-5.214835255173966e-06,-5.5627022987891905e-08,4.390205049276119e-06,5.791259354737122e-06,405.3465576171875,5594.693359375,39092.2890625,-1.6184176274691708e-06,-1.3037053214759453e-08,1.9134991816827096e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
